date,pollution,dew,temp,press,wnd_dir,wnd_spd
2014-04-02 05:00:00,113.0,4,11.0,1010.0,0,1.78
2014-04-02 06:00:00,124.0,3,9.0,1011.0,3,1.79
2014-04-02 07:00:00,138.0,5,10.0,1012.0,3,2.68
2014-04-02 08:00:00,160.0,5,15.0,1013.0,3,4.47
2014-04-02 09:00:00,163.0,4,17.0,1014.0,3,6.26
2014-04-02 10:00:00,119.0,-1,20.0,1014.0,3,11.18
2014-04-02 11:00:00,80.0,0,22.0,1015.0,3,16.1
2014-04-02 12:00:00,84.0,-2,23.0,1015.0,3,21.02
2014-04-02 13:00:00,76.0,-2,23.0,1015.0,3,25.94
2014-04-02 14:00:00,98.0,0,23.0,1014.0,1,3.13
2014-04-02 15:00:00,105.0,-3,23.0,1014.0,1,8.94
2014-04-02 16:00:00,86.0,-1,21.0,1015.0,1,16.09
2014-04-02 17:00:00,132.0,0,20.0,1016.0,1,21.9
2014-04-02 18:00:00,116.0,-1,18.0,1017.0,1,25.92
2014-04-02 19:00:00,105.0,-1,16.0,1018.0,1,29.94
2014-04-02 20:00:00,97.0,-2,15.0,1020.0,1,31.73
2014-04-02 21:00:00,87.0,0,14.0,1021.0,1,33.52
2014-04-02 22:00:00,72.0,1,14.0,1022.0,1,36.65
2014-04-02 23:00:00,70.0,-1,13.0,1022.0,1,40.67
2014-04-03 00:00:00,64.0,-1,13.0,1023.0,1,44.69
2014-04-03 01:00:00,55.0,-2,12.0,1023.0,1,47.82
2014-04-03 02:00:00,58.0,-1,11.0,1024.0,0,0.89
2014-04-03 03:00:00,52.0,-1,10.0,1024.0,3,3.13
2014-04-03 04:00:00,52.0,-2,10.0,1025.0,0,0.89
2014-04-03 05:00:00,53.0,-16,11.0,1025.0,3,4.02
2014-04-03 06:00:00,12.0,-16,7.0,1026.0,2,1.79
2014-04-03 07:00:00,15.0,-16,11.0,1026.0,2,5.81
2014-04-03 08:00:00,9.0,-16,14.0,1025.0,2,12.96
2014-04-03 09:00:00,6.0,-17,16.0,1025.0,2,21.9
2014-04-03 10:00:00,9.0,-19,18.0,1025.0,2,33.08
2014-04-03 11:00:00,14.0,-20,19.0,1024.0,2,42.91
2014-04-03 12:00:00,14.0,-24,20.0,1023.0,2,50.96
2014-04-03 13:00:00,11.0,-27,20.0,1023.0,2,58.11
2014-04-03 14:00:00,12.0,-28,19.0,1022.0,3,5.81
2014-04-03 15:00:00,14.0,-28,18.0,1022.0,3,12.96
2014-04-03 16:00:00,9.0,-29,17.0,1021.0,3,20.11
2014-04-03 17:00:00,7.0,-29,17.0,1021.0,3,24.13
2014-04-03 18:00:00,7.0,-30,16.0,1021.0,3,28.15
2014-04-03 19:00:00,19.0,-28,14.0,1021.0,1,1.79
2014-04-03 20:00:00,18.0,-21,12.0,1022.0,1,3.58
2014-04-03 21:00:00,22.0,-18,11.0,1022.0,1,5.37
2014-04-03 22:00:00,20.0,-20,11.0,1022.0,0,0.89
2014-04-03 23:00:00,33.0,-9,10.0,1022.0,1,7.15
2014-04-04 00:00:00,40.0,-8,8.0,1022.0,1,10.28
2014-04-04 01:00:00,35.0,-9,8.0,1021.0,1,14.3
2014-04-04 02:00:00,28.0,-9,7.0,1020.0,1,17.43
2014-04-04 03:00:00,29.0,-8,7.0,1019.0,1,19.22
2014-04-04 04:00:00,32.0,-6,6.0,1018.0,1,21.01
2014-04-04 05:00:00,36.0,-4,5.0,1016.0,1,22.8
2014-04-04 06:00:00,37.0,-5,4.0,1015.0,3,1.79
2014-04-04 07:00:00,42.0,-5,6.0,1015.0,3,3.58
2014-04-04 08:00:00,59.0,-6,9.0,1014.0,0,0.89
2014-04-04 09:00:00,60.0,-7,11.0,1014.0,0,2.68
2014-04-04 10:00:00,53.0,-7,13.0,1013.0,2,1.79
2014-04-04 11:00:00,55.0,-8,16.0,1012.0,1,1.79
2014-04-04 12:00:00,41.0,-6,20.0,1011.0,1,3.58
2014-04-04 13:00:00,31.0,-10,23.0,1009.0,3,3.13
2014-04-04 14:00:00,29.0,-12,25.0,1009.0,3,7.15
2014-04-04 15:00:00,24.0,-12,25.0,1008.0,3,11.17
2014-04-04 16:00:00,13.0,-17,25.0,1009.0,2,7.15
2014-04-04 17:00:00,11.0,-15,22.0,1010.0,3,7.15
2014-04-04 18:00:00,16.0,-21,20.0,1012.0,3,14.3
2014-04-04 19:00:00,14.0,-18,18.0,1014.0,3,21.45
2014-04-04 20:00:00,20.0,-19,17.0,1017.0,3,26.37
2014-04-04 21:00:00,14.0,-18,14.0,1018.0,3,28.16
2014-04-04 22:00:00,31.0,-7,12.0,1020.0,1,4.02
2014-04-04 23:00:00,31.0,-6,12.0,1021.0,1,8.04
2014-04-05 00:00:00,34.0,-7,11.0,1022.0,0,1.79
2014-04-05 01:00:00,33.0,-6,9.0,1022.0,1,4.02
2014-04-05 02:00:00,34.0,-5,8.0,1023.0,1,5.81
2014-04-05 03:00:00,28.0,-5,8.0,1023.0,0,0.89
2014-04-05 04:00:00,32.0,-5,7.0,1023.0,0,1.78
2014-04-05 05:00:00,37.0,-5,4.0,1024.0,0,2.67
2014-04-05 06:00:00,36.0,-6,5.0,1024.0,0,3.56
2014-04-05 07:00:00,49.0,-5,8.0,1025.0,0,4.45
2014-04-05 08:00:00,16.0,-9,13.0,1025.0,2,1.79
2014-04-05 09:00:00,8.0,-16,14.0,1025.0,2,6.71
2014-04-05 10:00:00,6.0,-18,15.0,1025.0,2,11.63
2014-04-05 11:00:00,11.0,-18,16.0,1024.0,2,16.55
2014-04-05 12:00:00,8.0,-18,16.0,1023.0,2,21.47
2014-04-05 13:00:00,4.0,-17,18.0,1022.0,0,1.79
2014-04-05 14:00:00,6.0,-18,18.0,1021.0,3,3.13
2014-04-05 15:00:00,14.0,-16,19.0,1020.0,0,3.13
2014-04-05 16:00:00,10.0,-18,19.0,1019.0,1,3.13
2014-04-05 17:00:00,10.0,-16,19.0,1018.0,1,7.15
2014-04-05 18:00:00,25.0,-16,18.0,1018.0,1,10.28
2014-04-05 19:00:00,30.0,-12,17.0,1019.0,1,15.2
2014-04-05 20:00:00,37.0,-9,16.0,1020.0,1,20.12
2014-04-05 21:00:00,48.0,-8,15.0,1020.0,1,24.14
2014-04-05 22:00:00,48.0,-7,15.0,1020.0,1,27.27
2014-04-05 23:00:00,49.0,-5,11.0,1021.0,0,0.45
2014-04-06 00:00:00,57.0,-4,9.0,1021.0,0,0.9
2014-04-06 01:00:00,58.0,-2,8.0,1021.0,1,0.89
2014-04-06 02:00:00,64.0,-5,5.0,1020.0,2,1.79
2014-04-06 03:00:00,65.0,-2,5.0,1020.0,0,0.89
2014-04-06 04:00:00,61.0,-3,3.0,1020.0,2,1.79
2014-04-06 05:00:00,61.0,-2,4.0,1020.0,0,0.89
2014-04-06 06:00:00,71.0,-3,3.0,1021.0,1,0.89
2014-04-06 07:00:00,102.0,-1,7.0,1021.0,3,0.89
2014-04-06 08:00:00,91.0,-7,11.0,1021.0,0,0.89
2014-04-06 09:00:00,84.0,-10,15.0,1021.0,2,1.79
2014-04-06 10:00:00,51.0,-13,18.0,1020.0,0,0.89
2014-04-06 11:00:00,27.0,-14,21.0,1019.0,0,4.02
2014-04-06 12:00:00,39.0,-18,23.0,1018.0,1,4.02
2014-04-06 13:00:00,33.0,-16,24.0,1017.0,1,9.83
2014-04-06 14:00:00,32.0,-15,25.0,1015.0,1,15.64
2014-04-06 15:00:00,41.0,-15,25.0,1014.0,1,21.45
2014-04-06 16:00:00,40.0,-15,25.0,1013.0,1,27.26
2014-04-06 17:00:00,45.0,-12,24.0,1013.0,1,34.41
2014-04-06 18:00:00,45.0,-11,22.0,1013.0,1,40.22
2014-04-06 19:00:00,59.0,-8,21.0,1013.0,1,44.24
2014-04-06 20:00:00,59.0,-10,20.0,1014.0,1,49.16
2014-04-06 21:00:00,82.0,-7,20.0,1014.0,1,54.97
2014-04-06 22:00:00,58.0,-5,19.0,1014.0,1,60.78
2014-04-06 23:00:00,65.0,-5,18.0,1014.0,1,64.8
2014-04-07 00:00:00,54.0,-3,14.0,1014.0,0,0.89
2014-04-07 01:00:00,55.0,-2,12.0,1014.0,1,0.89
2014-04-07 02:00:00,63.0,-2,11.0,1014.0,1,2.68
2014-04-07 03:00:00,70.0,-2,11.0,1013.0,0,0.89
2014-04-07 04:00:00,74.0,-2,8.0,1014.0,3,0.89
2014-04-07 05:00:00,80.0,0,8.0,1014.0,3,1.78
2014-04-07 06:00:00,87.0,0,8.0,1014.0,3,2.67
2014-04-07 07:00:00,93.0,1,10.0,1014.0,1,1.79
2014-04-07 08:00:00,105.0,1,13.0,1014.0,0,0.89
2014-04-07 09:00:00,92.0,1,16.0,1015.0,0,1.78
2014-04-07 10:00:00,103.0,0,18.0,1015.0,0,2.67
2014-04-07 11:00:00,97.0,-1,20.0,1014.0,0,3.56
2014-04-07 12:00:00,110.0,-1,21.0,1013.0,1,1.79
2014-04-07 13:00:00,92.0,-3,23.0,1013.0,0,0.89
2014-04-07 14:00:00,93.0,-3,24.0,1012.0,0,4.02
2014-04-07 15:00:00,97.0,-5,25.0,1011.0,1,3.13
2014-04-07 16:00:00,95.0,-5,25.0,1011.0,1,7.15
2014-04-07 17:00:00,88.0,-4,24.0,1011.0,1,11.17
2014-04-07 18:00:00,98.0,-4,22.0,1011.0,1,14.3
2014-04-07 19:00:00,105.0,-2,19.0,1011.0,1,16.09
2014-04-07 20:00:00,111.0,1,17.0,1012.0,1,17.88
2014-04-07 21:00:00,123.0,1,16.0,1013.0,0,0.89
2014-04-07 22:00:00,147.0,2,14.0,1013.0,3,0.89
2014-04-07 23:00:00,155.0,2,16.0,1014.0,1,3.13
2014-04-08 00:00:00,166.0,3,14.0,1014.0,1,6.26
2014-04-08 01:00:00,194.0,4,13.0,1014.0,1,8.05
2014-04-08 02:00:00,191.0,4,12.0,1015.0,1,8.94
2014-04-08 03:00:00,180.0,3,10.0,1015.0,3,0.89
2014-04-08 04:00:00,187.0,4,10.0,1015.0,0,0.45
2014-04-08 05:00:00,195.0,4,8.0,1015.0,3,0.89
2014-04-08 06:00:00,174.0,4,8.0,1015.0,1,0.89
2014-04-08 07:00:00,171.0,4,9.0,1016.0,3,0.89
2014-04-08 08:00:00,181.0,4,13.0,1016.0,0,0.89
2014-04-08 09:00:00,193.0,4,16.0,1016.0,0,1.78
2014-04-08 10:00:00,196.0,3,18.0,1016.0,0,2.67
2014-04-08 11:00:00,199.0,4,20.0,1015.0,1,1.79
2014-04-08 12:00:00,206.0,4,22.0,1014.0,0,3.13
2014-04-08 13:00:00,175.0,3,23.0,1013.0,1,3.13
2014-04-08 14:00:00,158.0,0,25.0,1012.0,1,7.15
2014-04-08 15:00:00,152.0,-2,25.0,1011.0,1,11.17
2014-04-08 16:00:00,158.0,-1,25.0,1010.0,1,16.09
2014-04-08 17:00:00,139.0,0,25.0,1010.0,1,21.01
2014-04-08 18:00:00,138.0,-1,23.0,1010.0,1,25.03
2014-04-08 19:00:00,151.0,2,21.0,1010.0,1,28.16
2014-04-08 20:00:00,146.0,3,21.0,1011.0,1,29.95
2014-04-08 21:00:00,139.0,3,20.0,1011.0,1,31.74
2014-04-08 22:00:00,136.0,3,19.0,1011.0,1,34.87
2014-04-08 23:00:00,138.0,4,18.0,1011.0,1,38.0
2014-04-09 00:00:00,136.0,4,18.0,1010.0,1,42.02
2014-04-09 01:00:00,136.0,5,17.0,1010.0,1,45.15
2014-04-09 02:00:00,140.0,6,16.0,1010.0,1,48.28
2014-04-09 03:00:00,145.0,7,16.0,1009.0,1,50.07
2014-04-09 04:00:00,147.0,7,15.0,1009.0,1,51.86
2014-04-09 05:00:00,151.0,7,14.0,1009.0,1,53.65
2014-04-09 06:00:00,153.0,7,13.0,1010.0,0,0.89
2014-04-09 07:00:00,196.0,8,14.0,1010.0,0,1.78
2014-04-09 08:00:00,182.0,9,16.0,1010.0,0,2.67
2014-04-09 09:00:00,162.0,8,19.0,1010.0,3,1.79
2014-04-09 10:00:00,164.0,7,22.0,1009.0,1,3.13
2014-04-09 11:00:00,133.0,2,26.0,1009.0,1,7.15
2014-04-09 12:00:00,62.0,-7,28.0,1008.0,2,4.92
2014-04-09 13:00:00,60.0,-9,30.0,1008.0,2,12.07
2014-04-09 14:00:00,49.0,-6,30.0,1008.0,3,4.92
2014-04-09 15:00:00,62.0,-7,29.0,1008.0,3,12.07
2014-04-09 16:00:00,56.0,-8,28.0,1009.0,3,19.22
2014-04-09 17:00:00,65.0,-8,27.0,1010.0,3,26.37
2014-04-09 18:00:00,73.0,-8,26.0,1011.0,3,30.39
2014-04-09 19:00:00,80.0,-1,24.0,1013.0,1,7.15
2014-04-09 20:00:00,580.0,-3,22.0,1015.0,1,12.96
2014-04-09 21:00:00,217.0,-6,21.0,1016.0,1,17.88
2014-04-09 22:00:00,159.0,-4,19.0,1018.0,1,19.67
2014-04-09 23:00:00,181.0,-5,19.0,1019.0,1,24.59
2014-04-10 00:00:00,165.0,1,16.0,1020.0,1,27.72
2014-04-10 01:00:00,175.0,1,15.0,1021.0,1,30.85
2014-04-10 02:00:00,112.0,1,14.0,1021.0,1,32.64
2014-04-10 03:00:00,101.0,1,14.0,1021.0,0,0.89
2014-04-10 04:00:00,111.0,1,14.0,1022.0,1,1.79
2014-04-10 05:00:00,102.0,2,13.0,1021.0,1,2.68
2014-04-10 06:00:00,106.0,1,14.0,1022.0,1,6.7
2014-04-10 07:00:00,95.0,0,14.0,1023.0,1,10.72
2014-04-10 08:00:00,101.0,0,15.0,1023.0,1,12.51
2014-04-10 09:00:00,88.0,-2,16.0,1024.0,1,15.64
2014-04-10 10:00:00,125.0,-3,17.0,1024.0,1,18.77
2014-04-10 11:00:00,93.0,-3,17.0,1024.0,1,20.56
2014-04-10 12:00:00,71.0,-4,17.0,1023.0,1,22.35
2014-04-10 13:00:00,74.0,-4,18.0,1023.0,1,25.48
2014-04-10 14:00:00,68.0,-5,18.0,1022.0,0,3.13
2014-04-10 15:00:00,59.5,-7,18.0,1021.0,1,3.13
2014-04-10 16:00:00,51.0,-9,18.0,1020.0,1,6.26
2014-04-10 17:00:00,62.0,-8,17.0,1020.0,1,9.39
2014-04-10 18:00:00,64.0,-7,17.0,1020.0,1,12.52
2014-04-10 19:00:00,66.0,-6,15.0,1020.0,1,13.41
2014-04-10 20:00:00,63.0,-1,14.0,1020.0,0,0.89
2014-04-10 21:00:00,65.0,-2,15.0,1021.0,0,1.78
2014-04-10 22:00:00,72.0,0,14.0,1021.0,0,2.67
2014-04-10 23:00:00,67.0,-3,15.0,1021.0,1,1.79
2014-04-11 00:00:00,51.0,-1,14.0,1021.0,1,3.58
2014-04-11 01:00:00,67.0,-2,14.0,1020.0,1,5.37
2014-04-11 02:00:00,64.0,-3,14.0,1020.0,1,8.5
2014-04-11 03:00:00,71.0,-2,13.0,1021.0,1,10.29
2014-04-11 04:00:00,76.0,-1,13.0,1020.0,1,12.08
2014-04-11 05:00:00,69.0,-3,13.0,1020.0,1,15.21
2014-04-11 06:00:00,69.0,-4,13.0,1020.0,1,18.34
2014-04-11 07:00:00,76.0,-4,13.0,1020.0,0,0.89
2014-04-11 08:00:00,48.0,-1,13.0,1021.0,3,1.79
2014-04-11 09:00:00,46.0,-1,13.0,1021.0,3,3.58
2014-04-11 10:00:00,47.0,-1,14.0,1021.0,0,0.89
2014-04-11 11:00:00,41.0,-2,14.0,1021.0,0,1.78
2014-04-11 12:00:00,40.0,-4,16.0,1020.0,1,1.79
2014-04-11 13:00:00,43.0,-5,17.0,1019.0,2,1.79
2014-04-11 14:00:00,36.0,-5,17.0,1018.0,0,1.79
2014-04-11 15:00:00,41.0,-6,18.0,1017.0,1,3.13
2014-04-11 16:00:00,39.0,-6,17.0,1017.0,1,4.92
2014-04-11 17:00:00,52.0,-6,17.0,1016.0,1,8.05
2014-04-11 18:00:00,59.0,-6,16.0,1016.0,1,9.84
2014-04-11 19:00:00,60.0,-5,15.0,1016.0,1,11.63
2014-04-11 20:00:00,68.0,-4,14.0,1017.0,1,13.42
2014-04-11 21:00:00,83.0,-3,13.0,1017.0,1,15.21
2014-04-11 22:00:00,103.0,-3,13.0,1018.0,1,17.0
2014-04-11 23:00:00,98.0,-2,13.0,1018.0,1,18.79
2014-04-12 00:00:00,78.0,-2,12.0,1017.0,1,20.58
2014-04-12 01:00:00,82.0,-1,10.0,1017.0,0,0.89
2014-04-12 02:00:00,88.0,0,8.0,1017.0,0,1.78
2014-04-12 03:00:00,96.0,-1,8.0,1017.0,3,0.89
2014-04-12 04:00:00,118.0,-1,7.0,1016.0,3,1.78
2014-04-12 05:00:00,128.0,1,7.0,1016.0,0,0.45
2014-04-12 06:00:00,143.0,0,6.0,1017.0,2,0.89
2014-04-12 07:00:00,158.0,2,9.0,1017.0,3,0.89
2014-04-12 08:00:00,143.0,-1,12.0,1017.0,3,2.68
2014-04-12 09:00:00,190.0,-2,15.0,1017.0,2,1.79
2014-04-12 10:00:00,151.0,-3,17.0,1018.0,0,0.89
2014-04-12 11:00:00,187.0,-4,19.0,1017.0,0,2.68
2014-04-12 12:00:00,114.0,-4,20.0,1016.0,1,3.13
2014-04-12 13:00:00,88.0,-7,21.0,1015.0,1,7.15
2014-04-12 14:00:00,78.0,-6,21.0,1015.0,1,11.17
2014-04-12 15:00:00,75.0,-6,21.0,1014.0,1,14.3
2014-04-12 16:00:00,89.0,-5,21.0,1013.0,1,18.32
2014-04-12 17:00:00,91.0,-5,21.0,1014.0,1,22.34
2014-04-12 18:00:00,109.0,-4,20.0,1014.0,0,0.89
2014-04-12 19:00:00,119.0,-2,18.0,1014.0,1,3.13
2014-04-12 20:00:00,119.0,-2,17.0,1015.0,1,6.26
2014-04-12 21:00:00,110.0,-2,16.0,1016.0,1,9.39
2014-04-12 22:00:00,120.0,-2,15.0,1016.0,1,12.52
2014-04-12 23:00:00,155.0,0,13.0,1017.0,1,14.31
2014-04-13 00:00:00,120.0,1,12.0,1017.0,1,16.1
2014-04-13 01:00:00,128.0,1,12.0,1017.0,1,17.89
2014-04-13 02:00:00,131.0,2,11.0,1017.0,0,0.89
2014-04-13 03:00:00,142.0,2,10.0,1017.0,0,1.78
2014-04-13 04:00:00,144.0,2,9.0,1017.0,3,1.79
2014-04-13 05:00:00,150.0,1,8.0,1017.0,3,2.68
2014-04-13 06:00:00,151.0,2,8.0,1017.0,1,0.89
2014-04-13 07:00:00,149.0,4,9.0,1018.0,3,0.89
2014-04-13 08:00:00,157.0,5,12.0,1019.0,1,1.79
2014-04-13 09:00:00,173.0,5,15.0,1019.0,0,0.89
2014-04-13 10:00:00,182.0,5,17.0,1019.0,0,1.78
2014-04-13 11:00:00,188.0,4,19.0,1019.0,1,1.79
2014-04-13 12:00:00,175.0,3,21.0,1018.0,1,5.81
2014-04-13 13:00:00,167.0,2,22.0,1017.0,1,9.83
2014-04-13 14:00:00,162.0,2,23.0,1016.0,1,13.85
2014-04-13 15:00:00,157.0,2,24.0,1015.0,1,17.87
2014-04-13 16:00:00,147.0,2,24.0,1015.0,1,21.89
2014-04-13 17:00:00,157.0,3,23.0,1014.0,1,25.91
2014-04-13 18:00:00,159.0,4,22.0,1015.0,1,29.04
2014-04-13 19:00:00,134.0,4,20.0,1015.0,1,30.83
2014-04-13 20:00:00,136.0,5,19.0,1016.0,1,33.96
2014-04-13 21:00:00,158.0,5,18.0,1017.0,1,37.98
2014-04-13 22:00:00,186.0,7,16.0,1017.0,1,39.77
2014-04-13 23:00:00,231.0,7,16.0,1017.0,1,41.56
2014-04-14 00:00:00,254.0,8,15.0,1017.0,1,43.35
2014-04-14 01:00:00,249.0,7,14.0,1017.0,1,45.14
2014-04-14 02:00:00,262.0,7,13.0,1017.0,0,0.89
2014-04-14 03:00:00,282.0,7,13.0,1017.0,1,1.79
2014-04-14 04:00:00,280.0,7,11.0,1017.0,3,0.89
2014-04-14 05:00:00,268.0,7,11.0,1017.0,3,1.78
2014-04-14 06:00:00,255.0,6,10.0,1018.0,1,0.89
2014-04-14 07:00:00,247.0,7,12.0,1018.0,0,0.89
2014-04-14 08:00:00,244.0,7,14.0,1018.0,1,1.79
2014-04-14 09:00:00,270.0,8,16.0,1018.0,0,0.89
2014-04-14 10:00:00,280.0,8,18.0,1018.0,0,1.78
2014-04-14 11:00:00,274.0,9,20.0,1018.0,1,1.79
2014-04-14 12:00:00,280.0,9,22.0,1017.0,1,3.58
2014-04-14 13:00:00,266.0,8,24.0,1016.0,1,7.6
2014-04-14 14:00:00,239.0,8,25.0,1015.0,0,3.13
2014-04-14 15:00:00,225.0,8,25.0,1014.0,1,4.02
2014-04-14 16:00:00,224.66666666666666,9,26.0,1013.0,1,7.15
2014-04-14 17:00:00,224.33333333333334,9,25.0,1013.0,1,10.28
2014-04-14 18:00:00,224.0,10,24.0,1013.0,1,14.3
2014-04-14 19:00:00,246.0,10,24.0,1013.0,1,17.43
2014-04-14 20:00:00,252.0,10,22.0,1014.0,1,19.22
2014-04-14 21:00:00,274.0,11,20.0,1014.0,1,21.01
2014-04-14 22:00:00,187.0,10,19.0,1015.0,1,24.14
2014-04-14 23:00:00,80.0,7,20.0,1015.0,1,27.27
2014-04-15 00:00:00,56.0,8,17.0,1016.0,0,0.89
2014-04-15 01:00:00,55.0,8,16.0,1016.0,1,3.13
2014-04-15 02:00:00,55.0,7,18.0,1016.0,1,4.92
2014-04-15 03:00:00,57.0,7,16.0,1016.0,1,8.05
2014-04-15 04:00:00,67.0,8,15.0,1017.0,1,9.84
2014-04-15 05:00:00,69.0,8,17.0,1017.0,1,12.97
2014-04-15 06:00:00,78.0,8,15.0,1018.0,1,14.76
2014-04-15 07:00:00,83.0,9,15.0,1019.0,0,0.89
2014-04-15 08:00:00,105.0,9,18.0,1020.0,1,1.79
2014-04-15 09:00:00,112.0,9,20.0,1021.0,1,5.81
2014-04-15 10:00:00,104.0,7,21.0,1021.0,1,9.83
2014-04-15 11:00:00,103.0,9,23.0,1021.0,1,14.75
2014-04-15 12:00:00,93.0,10,22.0,1020.0,1,21.9
2014-04-15 13:00:00,106.0,1,21.0,1020.0,1,27.71
2014-04-15 14:00:00,53.0,-2,20.0,1019.0,1,33.52
2014-04-15 15:00:00,54.0,-4,20.0,1019.0,1,39.33
2014-04-15 16:00:00,48.0,-3,21.0,1018.0,1,44.25
2014-04-15 17:00:00,38.0,-2,20.0,1018.0,1,48.27
2014-04-15 18:00:00,40.0,-3,18.0,1018.0,1,51.4
2014-04-15 19:00:00,34.0,-5,18.0,1018.0,1,54.53
2014-04-15 20:00:00,47.0,-6,17.0,1019.0,1,58.55
2014-04-15 21:00:00,54.0,-5,16.0,1019.0,1,61.68
2014-04-15 22:00:00,65.0,-5,16.0,1019.0,1,64.81
2014-04-15 23:00:00,41.0,-2,15.0,1019.0,0,0.89
2014-04-16 00:00:00,39.0,-1,14.0,1018.0,1,0.89
2014-04-16 01:00:00,35.0,0,14.0,1018.0,3,0.89
2014-04-16 02:00:00,51.0,0,13.0,1017.0,0,0.89
2014-04-16 03:00:00,54.0,-2,14.0,1017.0,0,1.78
2014-04-16 04:00:00,69.0,-1,13.0,1016.0,0,2.23
2014-04-16 05:00:00,59.0,2,13.0,1016.0,1,0.89
2014-04-16 06:00:00,51.0,1,12.0,1015.0,0,0.89
2014-04-16 07:00:00,45.0,2,13.0,1016.0,0,1.78
2014-04-16 08:00:00,44.0,2,15.0,1016.0,1,0.89
2014-04-16 09:00:00,52.0,0,16.0,1016.0,1,1.78
2014-04-16 10:00:00,52.0,-6,18.0,1016.0,0,0.89
2014-04-16 11:00:00,47.0,-9,18.0,1015.0,1,1.79
2014-04-16 12:00:00,51.0,-6,19.0,1014.0,0,0.89
2014-04-16 13:00:00,85.0,-8,21.0,1014.0,0,1.78
2014-04-16 14:00:00,80.0,-7,21.0,1013.0,0,3.57
2014-04-16 15:00:00,62.0,-7,21.0,1012.0,0,4.46
2014-04-16 16:00:00,57.0,-9,20.0,1011.0,1,1.79
2014-04-16 17:00:00,56.0,-5,20.0,1011.0,1,3.58
2014-04-16 18:00:00,67.0,-7,20.0,1011.0,1,5.37
2014-04-16 19:00:00,96.0,-6,19.0,1010.0,1,6.26
2014-04-16 20:00:00,91.0,-6,18.0,1011.0,1,7.15
2014-04-16 21:00:00,84.0,-4,16.0,1011.0,1,8.94
2014-04-16 22:00:00,101.0,-2,15.0,1011.0,0,0.89
2014-04-16 23:00:00,134.0,-2,16.0,1011.0,0,1.78
2014-04-17 00:00:00,127.0,-2,15.0,1011.0,1,0.89
2014-04-17 01:00:00,123.0,1,15.0,1010.0,1,2.68
2014-04-17 02:00:00,112.0,-1,15.0,1010.0,1,4.47
2014-04-17 03:00:00,109.0,0,15.0,1010.0,1,6.26
2014-04-17 04:00:00,145.0,0,14.0,1010.0,1,8.05
2014-04-17 05:00:00,124.0,4,12.0,1011.0,0,0.89
2014-04-17 06:00:00,107.0,6,11.0,1011.0,0,1.78
2014-04-17 07:00:00,109.0,7,11.0,1012.0,3,1.79
2014-04-17 08:00:00,110.0,7,11.0,1013.0,0,0.89
2014-04-17 09:00:00,116.0,7,12.0,1013.0,3,3.13
2014-04-17 10:00:00,105.0,8,12.0,1014.0,2,3.13
2014-04-17 11:00:00,93.0,8,12.0,1014.0,2,6.26
2014-04-17 12:00:00,106.0,8,13.0,1014.0,2,9.39
2014-04-17 13:00:00,103.0,8,15.0,1013.0,3,3.13
2014-04-17 14:00:00,102.0,7,17.0,1012.0,0,1.79
2014-04-17 15:00:00,101.0,9,17.0,1012.0,2,1.79
2014-04-17 16:00:00,101.0,9,17.0,1012.0,1,3.13
2014-04-17 17:00:00,117.0,9,17.0,1012.0,1,4.92
2014-04-17 18:00:00,131.0,10,16.0,1013.0,1,6.71
2014-04-17 19:00:00,128.0,10,16.0,1013.0,1,8.5
2014-04-17 20:00:00,127.0,10,16.0,1014.0,1,10.29
2014-04-17 21:00:00,141.0,10,16.0,1015.0,1,12.08
2014-04-17 22:00:00,137.0,10,15.0,1016.0,1,15.21
2014-04-17 23:00:00,151.0,10,15.0,1017.0,1,17.0
2014-04-18 00:00:00,152.0,10,14.0,1017.0,1,18.79
2014-04-18 01:00:00,148.0,11,14.0,1017.0,1,20.58
2014-04-18 02:00:00,151.0,11,13.0,1017.0,1,21.47
2014-04-18 03:00:00,156.0,11,13.0,1017.0,1,23.26
2014-04-18 04:00:00,143.0,11,13.0,1017.0,0,0.89
2014-04-18 05:00:00,141.0,11,13.0,1018.0,3,0.89
2014-04-18 06:00:00,140.0,11,12.0,1019.0,3,1.78
2014-04-18 07:00:00,150.0,12,13.0,1019.0,0,0.89
2014-04-18 08:00:00,162.0,12,14.0,1020.0,0,1.78
2014-04-18 09:00:00,171.0,11,17.0,1020.0,0,2.67
2014-04-18 10:00:00,179.0,11,18.0,1020.0,0,3.56
2014-04-18 11:00:00,193.0,11,20.0,1021.0,0,5.35
2014-04-18 12:00:00,170.0,12,20.0,1020.0,1,3.13
2014-04-18 13:00:00,167.0,11,20.0,1019.0,1,6.26
2014-04-18 14:00:00,158.0,11,20.0,1019.0,1,9.39
2014-04-18 15:00:00,158.0,11,20.0,1018.0,1,12.52
2014-04-18 16:00:00,176.0,11,20.0,1018.0,1,16.54
2014-04-18 17:00:00,162.0,11,19.0,1018.0,1,20.56
2014-04-18 18:00:00,153.0,11,18.0,1018.0,1,25.48
2014-04-18 19:00:00,129.0,5,16.0,1019.0,1,31.29
2014-04-18 20:00:00,92.0,5,15.0,1021.0,1,34.42
2014-04-18 21:00:00,83.0,4,14.0,1022.0,1,37.55
2014-04-18 22:00:00,74.0,3,14.0,1022.0,1,41.57
2014-04-18 23:00:00,86.0,2,14.0,1023.0,1,44.7
2014-04-19 00:00:00,83.0,3,13.0,1023.0,1,46.49
